ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500599","Other Dramatic Arts & Stagecraft",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",8,"carnegie-mellon-university","other-dramatic-arts-stagecraft"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","rhetoric-composition-6"
"14","Engineering","1414","Environmental Engineering","141401","Environmental Health Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",1,"carnegie-mellon-university","environmental-health-engineering"
"40","Physical Sciences","4005","Chemistry","400507","Polymer Chemistry",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","polymer-chemistry"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",50,"carnegie-mellon-university","bioengineering-biomedical-engineering"
"50","Visual & Performing Arts","5009","Music","500912","Music Pedagogy",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","music-pedagogy"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500499","Other Design & Applied Arts",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",7,"carnegie-mellon-university","other-design-applied-arts"
"40","Physical Sciences","4008","Physics","400801","General Physics",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","general-physics"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","organizational-behavior-studies"
"23","English","2399","Other English Language & Literature","239999","Other English Language & Literature",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",14,"carnegie-mellon-university","other-english-language-literature-6"
"04","Architecture and Related Services","0403","Urban Planning","040301","Urban, Community, & Regional Planning",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",7,"carnegie-mellon-university","urban-community-regional-planning"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",139,"carnegie-mellon-university","mechanical-engineering-6"
"40","Physical Sciences","4010","Materials Sciences","401001","Materials Science",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",35,"carnegie-mellon-university","materials-science"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",30,"carnegie-mellon-university","theatre-arts-management"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","general-biological-sciences"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",66,"carnegie-mellon-university","chemical-engineering-6"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",85,"carnegie-mellon-university","computer-information-systems-security"
"42","Psychology","4201","General Psychology","420101","General Psychology",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","general-psychology-6"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",23,"carnegie-mellon-university","general-music-performance"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500510","Costume Design",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","costume-design"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-business-administration-management-operations"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261101","Biometrics",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","biometrics"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-psychology"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",4,"carnegie-mellon-university","construction-engineering-6"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501001","General Arts, Entertainment, & Media Management",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",28,"carnegie-mellon-university","general-arts-entertainment-media-management"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500411","Game & Interactive Media Design",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",9,"carnegie-mellon-university","game-interactive-media-design"
"50","Visual & Performing Arts","5009","Music","500913","Music Technology",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","music-technology"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",32,"carnegie-mellon-university","public-administration-6"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261199","Other Biomathematics, Bioinformatics, & Computational Biology",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",14,"carnegie-mellon-university","other-biomathematics-bioinformatics-computational-biology"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",117,"carnegie-mellon-university","general-civil-engineering"
"11","Computer and Information Sciences and Support Services","1104","Information Sciences","110401","Information Science",2015,"2015","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",69,"carnegie-mellon-university","information-science"
