ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2018,"2018","true","true",20981,3555.964159612353,92860.72494161384,11940.711996495646,195,"accountants-auditors","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132020","Property appraisers and assessors",2018,"2018","true","true",332,447.3457526730465,70999.18072289157,65443.87937998368,5,"property-appraisers-and-assessors","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435071","Shipping, receiving, & traffic clerks",2018,"2018","true","true",1798,1041.0389790532633,27382.919911012235,9343.708208188991,15,"shipping-receiving-traffic-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132031","Budget analysts",2018,"2018","true","true",566,584.0932026075866,150162.10070671377,118676.45354311481,8,"budget-analysts","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435061","Production, planning, & expediting clerks",2018,"2018","true","true",2794,1297.7286761335401,70306.54008589835,17425.459218672357,30,"production-planning-expediting-clerks","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435052","Postal service mail carriers",2018,"2018","true","true",1929,1078.2961900554674,72225.20528771385,59938.4679594266,16,"postal-service-mail-carriers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2018,"2018","true","true",3810,1515.415457008284,112569.11706036745,41381.2075733758,39,"financial-analysts","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435032","Dispatchers, except police, fire, and ambulance",2018,"2018","true","true",1312,889.2825502914966,21175.73475609756,6303.380797373327,7,"dispatchers-except-police-fire-and-ambulance","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132052","Personal financial advisors",2018,"2018","true","true",4835,1707.1275662315982,135225.78076525335,41521.6760457454,54,"personal-financial-advisors","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435021","Couriers & messengers",2018,"2018","true","true",781,686.1185185610505,15912.499359795134,9850.769965519536,8,"couriers-messengers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434YYY","Other information and records clerks",2018,"2018","true","true",2073,1117.8187724163154,85582.50699469369,24489.044841251463,19,"other-information-and-records-clerks","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434181","Reservation & transportation ticket agents & travel clerks",2018,"2018","true","true",1099,813.9017993971004,26926.625113739763,17207.90482191771,5,"reservation-transportation-ticket-agents-travel-clerks","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132070","Credit counselors & loan officers",2018,"2018","true","true",2416,1206.75668832878,102306.44495033112,27101.398808942748,25,"credit-counselors-loan-officers","Computer and Information Sciences and Support Services","11"
