ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
"140903","Computer Software Engineering",2017,"2017","211440","Carnegie Mellon University",1,"Men",86,"carnegie-mellon-university","computer-software-engineering"
"140903","Computer Software Engineering",2013,"2013","211440","Carnegie Mellon University",1,"Men",83,"carnegie-mellon-university","computer-software-engineering"
"144201","Mechatronics, Robotics, & Automation Engineering",2014,"2014","211440","Carnegie Mellon University",1,"Men",82,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"521304","Actuarial Science",2016,"2016","211440","Carnegie Mellon University",1,"Men",78,"carnegie-mellon-university","actuarial-science"
"140701","Chemical Engineering",2016,"2016","211440","Carnegie Mellon University",1,"Men",78,"carnegie-mellon-university","chemical-engineering-6"
"140903","Computer Software Engineering",2016,"2016","211440","Carnegie Mellon University",1,"Men",76,"carnegie-mellon-university","computer-software-engineering"
"140701","Chemical Engineering",2012,"2012","211440","Carnegie Mellon University",1,"Men",76,"carnegie-mellon-university","chemical-engineering-6"
"140801","General Civil Engineering",2017,"2017","211440","Carnegie Mellon University",1,"Men",75,"carnegie-mellon-university","general-civil-engineering"
"140701","Chemical Engineering",2014,"2014","211440","Carnegie Mellon University",1,"Men",73,"carnegie-mellon-university","chemical-engineering-6"
"140701","Chemical Engineering",2017,"2017","211440","Carnegie Mellon University",1,"Men",72,"carnegie-mellon-university","chemical-engineering-6"
"401001","Materials Science",2016,"2016","211440","Carnegie Mellon University",1,"Men",72,"carnegie-mellon-university","materials-science"
